Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\Th9d8c.cfr
Action Line,Root BET 152 RAISE 366 RAISE 880
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,CALL freq,FOLD freq
Qd Tc 2c,0.02433,62.54,1232.19,133.492,37.46,242.312,67.2342,88.45,11.55
Qd Tc 3c,0.16525,65.22,1290.86,134.089,34.78,183.645,54.8922,95.55,4.45
Qd Tc 4c,0.41489,63.09,1250.52,134.287,36.91,223.982,63.0829,96.08,3.92
Qd Tc 5c,0.48217,62.88,1240.34,133.652,37.12,234.157,65.5645,93.54,6.46
Qd Tc 6c,0.33371,65.60,1297.28,133.99,34.40,177.223,53.547,94.75,5.25
Qd Tc 7c,0.23497,64.98,1286.54,134.131,35.02,187.959,55.7983,95.43,4.57
Qd Tc 8c,0.95988,49.88,991.284,134.647,50.12,483.218,100.217,98.40,1.60
Qd Tc 9c,0.00034,39.39,782.763,134.628,60.61,691.744,118.64,82.83,17.17
Qh 2d 2c,0.13786,66.89,1266.25,128.255,33.11,208.257,65.382,67.25,32.75
Qh 3d 3c,0.09502,68.23,1286.96,127.798,31.77,187.534,61.3548,66.44,33.56
Qh 3d 2c,0.0108,71.59,1412.12,133.641,28.41,62.3814,22.8239,89.04,10.96
Qh 4d 4c,0.00013,77.73,1473.39,128.429,22.27,1.10974,0.51792,73.89,26.11
Qh 4d 2c,0.05212,67.22,1310.96,132.129,32.78,163.541,51.8626,73.73,26.27
Qh 4d 3c,0.04239,72.43,1435.15,134.244,27.57,39.3558,14.8384,83.74,16.26
Qh 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 5d 2c,0.03177,67.84,1318.47,131.669,32.16,156.04,50.4397,70.49,29.51
Qh 5d 3c,0.00439,73.70,1454.05,133.663,26.30,20.4426,8.0807,79.79,20.21
Qh 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 6d 6c,0.00793,70.50,1340.57,128.832,29.50,133.935,47.1918,66.08,33.92
Qh 6d 2c,0.00002,88.35,1474.5,113.074,11.65,0,0,0.00,100.00
Qh 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 6d 4c,0.00001,85.44,1474.5,116.924,14.56,0.00002,0.00001,0.00,100.00
Qh 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 7d 7c,0.08691,64.95,1210.75,126.288,35.05,263.752,78.2309,61.70,38.30
Qh 7d 2c,0.02905,63.72,1178.85,125.35,36.28,295.656,84.7015,62.07,37.93
Qh 7d 3c,0,66.26,1317.66,134.723,33.74,156.837,48.3261,100.00,0.00
Qh 7d 4c,0.00012,73.02,1449.94,134.538,26.98,24.5575,9.46018,99.25,0.75
Qh 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 8d 8c,0.47622,64.33,1228.26,129.352,35.67,246.231,71.7634,65.20,34.80
Qh 8d 2c,0.24738,64.88,1267.97,132.417,35.12,206.53,61.1221,65.84,34.16
Qh 8d 3c,0.26315,63.90,1244.53,131.957,36.10,229.975,66.2173,65.06,34.94
Qh 8d 4c,0.17312,64.64,1266.23,132.71,35.36,208.278,61.2342,67.41,32.59
Qh 8d 5c,0.15313,65.91,1281.76,131.753,34.09,192.738,58.7741,67.75,32.25
Qh 8d 6c,0.0417,69.82,1368.98,132.847,30.18,105.513,36.3374,74.15,25.85
Qh 8d 7c,0.02577,68.13,1335.45,132.794,31.87,139.051,45.3591,71.82,28.18
Qh 9d 9c,0.12614,68.10,1320.45,131.367,31.90,154.048,50.1993,72.86,27.14
Qh 9d 2c,0.13234,66.15,1287.2,131.826,33.85,187.3,57.5251,70.46,29.54
Qh 9d 3c,0.15901,64.61,1260.47,132.166,35.39,214.028,62.8727,74.45,25.55
Qh 9d 4c,0.24856,66.05,1285.37,131.845,33.95,189.134,57.9119,74.33,25.67
Qh 9d 5c,0.10329,67.09,1313.66,132.651,32.91,160.839,50.8094,79.96,20.04
Qh 9d 6c,0.096,67.50,1324.67,132.964,32.50,149.832,47.9192,81.81,18.19
Qh 9d 7c,0.0874,64.96,1279.23,133.428,35.04,195.278,57.924,83.93,16.07
Qh 9d 8c,0.34088,63.25,1212.46,129.873,36.75,262.039,74.1195,81.84,18.16
Qh Jd Jc,0.12911,50.75,946.439,126.34,49.25,528.058,111.463,63.37,36.63
Qh Jd 2c,0.20229,61.76,1202.39,131.908,38.24,272.116,73.9642,79.84,20.16
Qh Jd 3c,0.26745,62.38,1215.44,131.998,37.62,259.063,71.5922,81.84,18.16
Qh Jd 4c,0.25606,61.93,1210.32,132.4,38.07,264.182,72.1406,82.63,17.37
Qh Jd 5c,0.25596,63.86,1252.83,132.919,36.14,221.675,63.7562,85.92,14.08
Qh Jd 6c,0.22597,66.24,1298.16,132.784,33.76,176.336,54.2889,83.82,16.18
Qh Jd 7c,0.2456,66.23,1297.46,132.72,33.77,177.039,54.4997,84.87,15.13
Qh Jd 8c,1.31407,57.19,1134.03,134.354,42.81,340.467,82.6635,94.84,5.16
Qh Jd 9c,0.88622,51.47,1003.67,132.103,48.53,470.831,100.86,84.54,15.46
Qh Jd Tc,0.00191,60.23,1161.61,130.661,39.77,312.883,81.786,80.34,19.66
Qh Td Tc,0.5551,50.16,960.389,129.719,49.84,514.112,107.227,69.73,30.27
Qh Td 2c,0.41538,66.13,1303.64,133.561,33.87,170.854,52.4343,88.39,11.61
Qh Td 3c,0.43167,64.69,1273.89,133.408,35.31,200.607,59.0648,88.09,11.91
Qh Td 4c,0.50282,67.45,1329.34,133.535,32.55,145.155,46.3515,87.92,12.08
Qh Td 5c,0.46908,67.63,1332.06,133.447,32.37,142.44,45.7396,86.90,13.10
Qh Td 6c,0.12307,70.12,1383.05,133.624,29.88,91.4503,31.819,88.69,11.31
Qh Td 7c,0.11997,70.50,1391.55,133.726,29.50,82.9435,29.2284,89.71,10.29
Qh Td 8c,1.9321,51.99,1030.66,134.31,48.01,443.831,96.0995,92.59,7.41
Qh Td 9c,0.10455,54.51,1072.68,133.313,45.49,401.81,91.8285,86.42,13.58
Tc 2d 2c,1.86119,64.07,1257.41,132.956,35.93,217.095,62.8151,83.24,16.76
Tc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 3c 2d,1.53609,62.49,1219.73,132.245,37.51,254.768,70.6,84.46,15.54
Tc 3d 3c,1.71334,64.37,1264.87,133.136,35.63,209.626,61.1533,83.92,16.08
Tc 3d 2c,1.51539,62.52,1219.83,132.195,37.48,254.669,70.6269,84.29,15.71
Tc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 4c 2d,2.06227,64.12,1249.98,132.08,35.88,224.523,65.0442,83.75,16.25
Tc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 4c 3d,1.72375,63.06,1236.02,132.803,36.94,238.478,67.1022,84.62,15.38
Tc 4d 4c,1.62056,65.63,1289.52,133.121,34.37,184.978,55.9441,81.48,18.52
Tc 4d 2c,1.9162,63.90,1246.45,132.147,36.10,228.047,65.6747,83.75,16.25
Tc 4d 3c,1.5949,62.84,1233,132.928,37.16,241.502,67.5626,84.90,15.10
Tc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5c 2d,1.92395,63.95,1247.86,132.193,36.05,226.634,65.3581,81.55,18.45
Tc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5c 3d,1.63873,63.09,1235.76,132.703,36.91,238.742,67.239,81.63,18.37
Tc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5c 4d,1.26858,62.31,1227.86,133.516,37.69,246.643,68.0177,81.63,18.37
Tc 5d 5c,1.33605,65.68,1288.98,132.954,34.32,185.517,56.1966,80.29,19.71
Tc 5d 2c,1.67798,63.40,1237.63,132.247,36.60,236.873,67.2828,81.32,18.68
Tc 5d 3c,1.35,62.91,1232.57,132.739,37.09,241.925,67.8055,82.78,17.22
Tc 5d 4c,1.16554,62.10,1225.54,133.707,37.90,248.961,68.2829,81.86,18.14
Tc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 2d,1.46372,62.94,1238.85,133.345,37.06,235.654,66.1058,80.09,19.91
Tc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 3d,1.21176,63.09,1240.35,133.204,36.91,234.156,65.9401,81.40,18.60
Tc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 4d,1.48594,63.92,1257.77,133.324,36.08,216.728,62.4339,81.24,18.76
Tc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 5d,0.83024,63.06,1241.16,133.34,36.94,233.338,65.6696,81.18,18.82
Tc 6d 6c,1.89816,65.13,1280.87,133.233,34.87,193.63,57.7289,83.19,16.81
Tc 6d 2c,1.31133,62.47,1228.67,133.263,37.53,245.822,68.0804,80.32,19.68
Tc 6d 3c,1.07883,62.94,1236.68,133.124,37.06,237.816,66.7033,81.70,18.30
Tc 6d 4c,1.50144,63.56,1251.07,133.36,36.44,223.431,63.7331,80.65,19.35
Tc 6d 5c,0.88523,63.36,1250.35,133.705,36.64,224.155,63.5894,80.36,19.64
Tc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 2d,1.71237,62.43,1230.67,133.548,37.57,243.83,67.4702,82.22,17.78
Tc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 3d,1.3497,62.59,1234.3,133.616,37.41,240.198,66.7357,83.13,16.87
Tc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 4d,1.77957,63.23,1248.94,133.815,36.77,225.561,63.7737,84.05,15.95
Tc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 5d,1.35823,63.49,1251.84,133.59,36.51,222.663,63.3916,83.33,16.67
Tc 7c 6c,0.12436,53.25,1058.25,134.654,46.75,416.253,92.5458,97.49,2.51
Tc 7c 6d,0.57083,62.94,1239.11,133.377,37.06,235.386,66.0275,90.35,9.65
Tc 7d 7c,2.05926,63.09,1240.93,133.267,36.91,233.573,65.7762,83.83,16.17
Tc 7d 2c,1.51567,61.99,1221.39,133.486,38.01,253.115,69.2241,83.16,16.84
Tc 7d 3c,1.22511,61.76,1219.01,133.73,38.24,255.491,69.4474,84.43,15.57
Tc 7d 4c,1.76161,63.05,1245.55,133.848,36.95,228.959,64.4063,83.79,16.21
Tc 7d 5c,1.50603,63.62,1254.44,133.585,36.38,220.051,62.8791,82.76,17.24
Tc 7d 6c,0.58491,62.69,1234.5,133.405,37.31,240.003,66.8765,90.48,9.52
Tc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 2d,1.64824,62.14,1227.73,133.866,37.86,246.774,67.7476,88.00,12.00
Tc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 3d,1.33164,61.83,1220.2,133.7,38.17,254.302,69.2588,88.38,11.62
Tc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 4d,1.49128,62.26,1230.81,133.926,37.74,243.691,67.1289,88.14,11.86
Tc 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 5d,1.19268,62.21,1230.09,133.963,37.79,244.409,67.2308,88.18,11.82
Tc 8c 6c,0.00474,52.99,1052.36,134.553,47.01,422.143,93.343,98.01,1.99
Tc 8c 6d,0.97197,62.72,1237.51,133.682,37.28,236.991,66.0761,92.63,7.37
Tc 8c 7c,0.12786,54.87,1087.7,134.312,45.13,386.804,89.0863,94.81,5.19
Tc 8c 7d,0.9436,56.25,1113.79,134.145,43.75,360.71,85.7093,95.32,4.68
Tc 8d 8c,1.70039,61.06,1206.87,133.921,38.94,267.623,71.4341,88.44,11.56
Tc 8d 2c,1.5114,61.62,1217.6,133.884,38.38,256.898,69.5712,89.13,10.87
Tc 8d 3c,1.19559,61.58,1216.19,133.796,38.42,258.307,69.8966,89.35,10.65
Tc 8d 4c,1.55502,62.14,1229.58,134.056,37.86,244.925,67.2506,88.48,11.52
Tc 8d 5c,1.37451,62.80,1240.87,133.874,37.20,233.634,65.2814,87.81,12.19
Tc 8d 6c,1.16093,62.65,1235.98,133.657,37.35,238.523,66.3876,92.18,7.82
Tc 8d 7c,0.92001,56.74,1123.91,134.203,43.26,350.592,84.243,95.80,4.20
Tc 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 2d,0.04829,58.55,1163.6,134.651,41.45,310.897,77.9638,94.15,5.85
Tc 9c 3c,0.0004,43.94,873.652,134.722,56.07,600.861,111.405,100.00,0.00
Tc 9c 3d,0.02056,58.39,1156.14,134.154,41.61,318.364,79.5288,92.71,7.29
Tc 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 4d,0.01629,58.22,1156.27,134.565,41.78,318.227,79.1693,94.92,5.08
Tc 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 5d,0.06386,60.62,1201.72,134.299,39.38,272.772,72.0089,91.70,8.30
Tc 9c 6c,0.04302,50.48,998.263,133.99,49.52,476.241,99.9617,90.68,9.32
Tc 9c 6d,0.21388,49.66,983.789,134.216,50.34,490.718,101.332,93.32,6.68
Tc 9c 7c,0.00483,56.68,1127.08,134.721,43.32,347.423,83.3678,100.00,0.00
Tc 9c 7d,0.17184,57.28,1136.95,134.468,42.72,337.557,82.1449,97.59,2.41
Tc 9c 8c,0.47612,54.41,1081.59,134.677,45.59,392.914,89.5889,99.34,0.66
Tc 9c 8d,0.9524,55.62,1095.08,133.393,44.38,379.425,88.8705,90.42,9.58
Tc 9d 9c,1.00311,53.97,1066.06,133.816,46.02,408.441,92.2493,84.00,16.00
Tc 9d 2c,0.09001,58.65,1163.14,134.354,41.35,311.361,78.2796,92.86,7.14
Tc 9d 3c,0.03612,58.48,1158.43,134.207,41.52,316.068,79.1309,91.23,8.77
Tc 9d 4c,0.05192,56.60,1123.7,134.509,43.40,350.802,84.021,95.30,4.70
Tc 9d 5c,0.09634,60.68,1203.24,134.336,39.32,271.267,71.7212,90.06,9.94
Tc 9d 6c,0.40014,51.03,1011.67,134.306,48.97,462.825,98.2527,93.52,6.48
Tc 9d 7c,0.29712,56.62,1119.9,134.017,43.38,354.604,84.9639,96.14,3.86
Tc 9d 8c,1.06505,55.70,1094.64,133.147,44.30,379.857,89.1337,89.83,10.17
Td Tc 2c,0.95476,68.96,1363.4,133.945,31.04,111.097,37.2076,88.46,11.54
Td Tc 3c,0.41158,68.59,1351.69,133.505,31.41,122.815,40.6513,88.90,11.10
Td Tc 4c,1.06161,70.90,1387.98,132.624,29.10,86.522,30.9122,86.33,13.67
Td Tc 5c,0.6378,71.40,1398.59,132.716,28.60,75.9139,27.589,85.52,14.48
Td Tc 6c,0.47267,70.42,1384,133.158,29.58,90.5017,31.8018,87.89,12.11
Td Tc 7c,0.43327,67.43,1326.47,133.269,32.57,148.026,47.2497,88.66,11.34
Td Tc 8c,0.46631,66.62,1309.8,133.211,33.38,164.701,51.2841,88.88,11.12
Td Tc 9c,0.96039,52.46,1034.89,133.647,47.54,439.614,96.13,79.51,20.49
Th Td Tc,7.40727,66.05,1298.16,133.155,33.95,176.34,53.9959,85.33,14.67
Td 3c 2c,1.12068,62.63,1221.38,132.129,37.37,253.111,70.403,84.78,15.22
Td 4c 2c,1.66334,64.58,1260.58,132.248,35.42,213.922,62.7813,83.99,16.01
Td 4c 3c,1.24122,63.12,1240.7,133.176,36.88,233.798,65.8951,85.25,14.75
Td 5c 2c,1.49843,64.71,1263.3,132.274,35.29,211.202,62.2043,82.25,17.75
Td 5c 3c,1.09346,63.54,1248.3,133.111,36.46,226.2,64.4839,82.87,17.13
Td 5c 4c,0.80515,62.89,1240.26,133.611,37.11,234.238,65.6136,84.63,15.37
Td 6c 2c,1.13995,63.59,1250.03,133.187,36.41,224.465,64.0803,82.42,17.58
Td 6c 3c,0.81414,63.68,1251.98,133.209,36.32,222.512,63.6778,85.50,14.50
Td 6c 4c,1.05175,64.66,1273.01,133.385,35.34,201.49,59.2673,82.35,17.65
Td 6c 5c,0.20207,62.71,1238.07,133.764,37.29,236.423,65.9002,89.61,10.39
Td 7c 2c,1.19055,62.73,1235.54,133.444,37.27,238.963,66.6482,85.01,14.99
Td 7c 3c,0.75864,62.69,1236.61,133.647,37.31,237.892,66.2766,86.37,13.63
Td 7c 4c,1.35122,63.34,1251.87,133.914,36.66,222.626,63.1183,85.19,14.81
Td 7c 5c,1.02686,63.94,1261.96,133.711,36.06,212.538,61.2741,84.39,15.61
Td 7c 6c,0.28046,59.03,1166.63,133.898,40.97,307.878,78.1143,92.57,7.43
Td 8c 2c,1.14744,62.10,1225.68,133.73,37.90,248.819,68.2367,89.04,10.96
Td 8c 3c,0.84138,62.17,1227.78,133.792,37.83,246.721,67.8003,89.39,10.61
Td 8c 4c,1.09424,62.27,1232.15,134.063,37.73,242.354,66.7688,88.38,11.62
Td 8c 5c,1.00418,63.37,1252.6,133.917,36.63,221.896,62.9727,88.09,11.91
Td 8c 6c,1.00992,63.73,1254.49,133.369,36.27,220.014,63.0508,90.61,9.39
Td 8c 7c,1.21298,55.82,1102.56,133.816,44.18,371.94,87.5177,93.76,6.24
Td 9c 2c,0.13379,61.43,1218.23,134.359,38.57,256.275,69.0676,91.57,8.43
Td 9c 3c,0.07893,59.19,1173.29,134.289,40.81,301.213,76.7322,90.37,9.63
Td 9c 4c,0.05346,60.58,1202.64,134.498,39.42,271.859,71.6909,92.09,7.91
Td 9c 5c,0.10431,61.28,1214.99,134.33,38.72,259.507,69.666,89.23,10.77
Td 9c 6c,0.41402,52.52,1041.19,134.302,47.48,433.314,94.8771,93.22,6.78
Td 9c 7c,0.41402,55.65,1096.93,133.534,44.35,377.564,88.5056,94.26,5.74
Td 9c 8c,1.12631,56.07,1099.04,132.793,43.93,375.461,88.8494,89.01,10.99
Th Td 2c,2.10072,69.52,1360.27,132.562,30.48,114.227,38.9586,83.74,16.26
Th Td 3c,1.74422,69.72,1364.13,132.562,30.28,110.367,37.8866,83.18,16.82
Th Td 4c,2.34382,68.11,1330.32,132.327,31.89,144.18,47.0005,81.56,18.44
Th Td 5c,1.90292,69.01,1343.38,131.894,30.99,131.118,43.9756,80.39,19.61
Th Td 6c,1.54706,68.56,1342.77,132.701,31.44,131.731,43.548,81.72,18.28
Th Td 7c,1.27929,68.13,1339.69,133.23,31.87,134.817,43.9686,81.91,18.09
Th Td 8c,1.79916,66.35,1306.43,133.406,33.65,168.073,51.9159,83.76,16.24
Th Td 9c,0.71048,56.99,1125.96,133.85,43.01,348.54,84.244,85.79,14.21
Th 2d 2c,2.67932,65.41,1268.18,131.356,34.59,206.317,62.0032,78.54,21.46
Th 3d 3c,2.52338,65.06,1259.87,131.188,34.94,214.627,63.8622,78.21,21.79
Th 3d 2c,2.24854,62.94,1235.39,132.982,37.06,239.111,67.0684,82.45,17.55
Th 4d 4c,2.31557,64.47,1254.73,131.861,35.53,219.776,64.2962,77.95,22.05
Th 4d 2c,3.01865,63.83,1248.62,132.535,36.17,225.882,64.9134,81.40,18.60
Th 4d 3c,2.14372,62.49,1223.69,132.68,37.51,250.81,69.4977,81.74,18.26
Th 5d 5c,2.07065,64.00,1256.55,133.012,36.00,217.945,62.9375,77.36,22.64
Th 5d 2c,2.52826,63.03,1233.23,132.564,36.97,241.272,67.8354,79.59,20.41
Th 5d 3c,1.91694,62.25,1219.6,132.744,37.75,254.893,70.1828,80.50,19.50
Th 5d 4c,1.65322,62.50,1223.79,132.662,37.50,250.705,69.4942,79.43,20.57
Th 6d 6c,2.36864,63.18,1239.2,132.893,36.82,235.291,66.4211,76.44,23.56
Th 6d 2c,1.75577,62.74,1223.41,132.111,37.26,251.085,70.0494,76.16,23.84
Th 6d 3c,1.20347,62.83,1222.94,131.871,37.17,251.557,70.3509,76.43,23.57
Th 6d 4c,1.72087,63.17,1229.39,131.862,36.83,245.106,69.1721,76.69,23.31
Th 6d 5c,1.1633,63.60,1236.43,131.716,36.40,238.07,67.9845,76.46,23.54
Th 7d 7c,2.57723,61.39,1212.6,133.826,38.61,261.901,70.5102,79.27,20.73
Th 7d 2c,2.0886,62.16,1224.21,133.437,37.84,250.288,68.7524,78.35,21.65
Th 7d 3c,1.77081,62.00,1222.1,133.537,38.00,252.402,69.0525,78.89,21.11
Th 7d 4c,1.92332,62.86,1236.83,133.303,37.14,237.671,66.5234,79.01,20.99
Th 7d 5c,1.76461,63.57,1248.11,133.016,36.43,226.391,64.6009,78.25,21.75
Th 7d 6c,1.18115,64.88,1269.41,132.558,35.12,205.089,60.704,84.25,15.75
Th 8d 8c,1.83433,60.74,1200.16,133.875,39.26,274.345,72.6335,84.07,15.93
Th 8d 2c,1.60369,62.98,1243.82,133.813,37.03,230.68,64.7647,80.13,19.87
Th 8d 3c,1.44271,62.72,1239.53,133.903,37.28,234.964,65.5104,81.36,18.64
Th 8d 4c,1.68679,63.07,1247.47,134.013,36.93,227.034,63.8987,84.04,15.96
Th 8d 5c,1.39463,62.81,1240.93,133.845,37.19,233.571,65.2926,84.31,15.69
Th 8d 6c,0.62314,65.31,1283.03,133.099,34.69,191.465,57.3729,89.93,10.07
Th 8d 7c,0.20349,60.83,1209.47,134.713,39.17,265.026,70.329,91.39,8.61
Th 9d 9c,1.31566,58.54,1157.86,134,41.46,316.642,79.3936,86.51,13.49
Th 9d 2c,0.3488,59.83,1187.03,134.423,40.17,287.464,74.3836,92.73,7.27
Th 9d 3c,0.05193,60.45,1198.54,134.326,39.55,275.96,72.5321,92.91,7.09
Th 9d 4c,0.23897,59.20,1173.83,134.342,40.80,300.673,76.6005,92.25,7.75
Th 9d 5c,0.02704,60.95,1209.86,134.496,39.05,264.642,70.4382,93.82,6.18
Th 9d 6c,0.22314,57.85,1147.4,134.385,42.15,327.112,80.6653,94.09,5.91
Th 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 9d 8c,2.68326,57.58,1128.61,132.79,42.42,345.889,84.7658,87.33,12.67
  ,0.41779,62.99,1236.42,132.991,37.01,238.082,66.8659,82.79,17.21
